empresa,ano,pos,beneficiaria,setor,porte,faturamento_mi,lucro_real,pd
E0897,2025,1,0,Agropecuaria,Media,66.76,1,1131.3
E0898,2022,0,1,Comercio,Pequena,6.02,1,218.2
E0898,2025,1,1,Comercio,Pequena,6.02,1,756.1
E0899,2022,0,0,Comercio,Micro,1.16,0,379.9
E0899,2025,1,0,Comercio,Micro,1.16,0,588.7
E0900,2022,0,1,Agroindustria,Pequena,8.41,1,939.2
E0900,2025,1,1,Agroindustria,Pequena,8.41,1,1310.0
E0901,2022,0,0,Agroindustria,Media,56.19,1,786.7
E0901,2025,1,0,Agroindustria,Media,56.19,1,801.7
E0902,2022,0,0,Agropecuaria,Micro,0.62,0,141.2
E0902,2025,1,0,Agropecuaria,Micro,0.62,0,511.4
E0903,2022,0,0,Agroindustria,Pequena,15.41,0,833.5
E0903,2025,1,0,Agroindustria,Pequena,15.41,0,916.4
E0904,2022,0,0,Agropecuaria,Pequena,6.61,0,389.6
E0904,2025,1,0,Agropecuaria,Pequena,6.61,0,605.9
E0905,2022,0,0,Agroindustria,Pequena,14.38,1,721.9
E0905,2025,1,0,Agroindustria,Pequena,14.38,1,772.0
E0906,2022,0,0,Agropecuaria,Micro,1.75,0,392.0
E0906,2025,1,0,Agropecuaria,Micro,1.75,0,536.9
E0907,2022,0,0,Servicos,Micro,1.37,0,488.3
E0907,2025,1,0,Servicos,Micro,1.37,0,839.0
E0908,2022,0,1,Agroindustria,Media,45.8,0,798.6
E0908,2025,1,1,Agroindustria,Media,45.8,0,1008.5
E0909,2022,0,0,Agroindustria,Media,57.06,1,909.3
E0909,2025,1,0,Agroindustria,Media,57.06,1,1194.6
E0910,2022,0,1,Servicos,Media,55.42,0,776.5
E0910,2025,1,1,Servicos,Media,55.42,0,1078.4
E0911,2022,0,1,Agropecuaria,Media,57.28,1,430.1
E0911,2025,1,1,Agropecuaria,Media,57.28,1,669.1
E0912,2022,0,0,Agropecuaria,Pequena,9.4,1,905.7
E0912,2025,1,0,Agropecuaria,Pequena,9.4,1,1090.6
E0913,2022,0,0,Industria,Micro,4.19,0,451.8
E0913,2025,1,0,Industria,Micro,4.19,0,531.2
E0914,2022,0,0,Servicos,Micro,0.53,0,113.8
E0914,2025,1,0,Servicos,Micro,0.53,0,204.7
E0915,2022,0,1,Agroindustria,Media,87.44,1,932.9
E0915,2025,1,1,Agroindustria,Media,87.44,1,1257.0
E0916,2022,0,1,Servicos,Pequena,14.6,0,1027.9
E0916,2025,1,1,Servicos,Pequena,14.6,0,1437.4
E0917,2022,0,0,Comercio,Pequena,12.58,0,454.8
E0917,2025,1,0,Comercio,Pequena,12.58,0,777.2
E0918,2022,0,0,Comercio,Pequena,14.25,0,828.6
E0918,2025,1,0,Comercio,Pequena,14.25,0,957.5
E0919,2022,0,1,Industria,Pequena,9.24,0,730.9
E0919,2025,1,1,Industria,Pequena,9.24,0,832.4
E0920,2022,0,0,Servicos,Pequena,6.21,0,805.7
E0920,2025,1,0,Servicos,Pequena,6.21,0,1077.5
E0921,2022,0,1,Agroindustria,Pequena,11.61,1,706.9
E0921,2025,1,1,Agroindustria,Pequena,11.61,1,1015.2
E0922,2022,0,0,Agropecuaria,Micro,4.7,1,684.0
E0922,2025,1,0,Agropecuaria,Micro,4.7,1,813.9
E0923,2022,0,0,Industria,Micro,2.58,0,534.1
E0923,2025,1,0,Industria,Micro,2.58,0,716.6
E0924,2022,0,0,Industria,Micro,2.57,0,114.1
E0924,2025,1,0,Industria,Micro,2.57,0,310.6
E0925,2022,0,1,Agroindustria,Media,84.44,1,971.0
E0925,2025,1,1,Agroindustria,Media,84.44,1,1299.1
E0926,2022,0,0,Industria,Media,47.84,1,614.9
E0926,2025,1,0,Industria,Media,47.84,1,612.0
E0927,2022,0,0,Comercio,Pequena,8.34,0,383.5
E0927,2025,1,0,Comercio,Pequena,8.34,0,540.9
E0928,2022,0,0,Agroindustria,Pequena,5.44,0,804.9
E0928,2025,1,0,Agroindustria,Pequena,5.44,0,972.0
E0929,2022,0,1,Servicos,Micro,4.01,0,280.2
E0929,2025,1,1,Servicos,Micro,4.01,0,800.0
E0930,2022,0,0,Comercio,Micro,0.71,0,707.7
E0930,2025,1,0,Comercio,Micro,0.71,0,923.4
E0931,2022,0,0,Comercio,Pequena,10.11,0,549.3
E0931,2025,1,0,Comercio,Pequena,10.11,0,859.0
E0932,2022,0,0,Servicos,Micro,3.89,0,391.4
E0932,2025,1,0,Servicos,Micro,3.89,0,613.1
E0933,2022,0,0,Industria,Micro,3.29,0,140.9
E0933,2025,1,0,Industria,Micro,3.29,0,85.3
E0934,2022,0,0,Comercio,Pequena,14.93,0,466.2
E0934,2025,1,0,Comercio,Pequena,14.93,0,715.8
E0935,2022,0,0,Agroindustria,Pequena,5.48,1,298.2
E0935,2025,1,0,Agroindustria,Pequena,5.48,1,400.6
E0936,2022,0,0,Industria,Micro,0.93,1,413.7
E0936,2025,1,0,Industria,Micro,0.93,1,621.2
E0937,2022,0,1,Servicos,Pequena,15.44,1,580.0
E0937,2025,1,1,Servicos,Pequena,15.44,1,937.2
E0938,2022,0,1,Comercio,Media,63.37,0,1228.2
E0938,2025,1,1,Comercio,Media,63.37,0,1455.5
E0939,2022,0,1,Agroindustria,Media,61.5,1,1109.4
E0939,2025,1,1,Agroindustria,Media,61.5,1,1335.8
E0940,2022,0,0,Agroindustria,Pequena,11.45,0,1104.1
E0940,2025,1,0,Agroindustria,Pequena,11.45,0,1196.7
E0941,2022,0,1,Industria,Media,72.17,0,628.6
E0941,2025,1,1,Industria,Media,72.17,0,929.9
E0942,2022,0,0,Agroindustria,Pequena,10.48,0,728.8
E0942,2025,1,0,Agroindustria,Pequena,10.48,0,1054.8
E0943,2022,0,0,Industria,Micro,2.63,0,664.3
E0943,2025,1,0,Industria,Micro,2.63,0,666.4
E0944,2022,0,1,Agroindustria,Media,50.32,1,709.1
E0944,2025,1,1,Agroindustria,Media,50.32,1,1305.3
E0945,2022,0,0,Agroindustria,Media,79.89,1,730.8
E0945,2025,1,0,Agroindustria,Media,79.89,1,765.1
E0946,2022,0,0,Comercio,Pequena,5.54,0,645.0
E0946,2025,1,0,Comercio,Pequena,5.54,0,857.5
E0947,2022,0,1,Agropecuaria,Pequena,10.43,1,651.5
E0947,2025,1,1,Agropecuaria,Pequena,10.43,1,859.3
E0948,2022,0,0,Comercio,Media,47.73,0,790.9
E0948,2025,1,0,Comercio,Media,47.73,0,1102.4
E0949,2022,0,0,Industria,Pequena,5.13,0,980.0
E0949,2025,1,0,Industria,Pequena,5.13,0,931.7
E0950,2022,0,0,Industria,Micro,1.65,0,179.0
E0950,2025,1,0,Industria,Micro,1.65,0,218.1
E0951,2022,0,1,Comercio,Media,84.56,1,902.6
E0951,2025,1,1,Comercio,Media,84.56,1,1270.8
E0952,2022,0,0,Servicos,Media,46.36,0,979.0
E0952,2025,1,0,Servicos,Media,46.36,0,829.9
E0953,2022,0,0,Agroindustria,Pequena,8.83,0,632.4
E0953,2025,1,0,Agroindustria,Pequena,8.83,0,965.8
E0954,2022,0,0,Agroindustria,Pequena,7.25,0,195.4
E0954,2025,1,0,Agroindustria,Pequena,7.25,0,407.5
E0955,2022,0,1,Agroindustria,Media,82.81,1,1305.9
E0955,2025,1,1,Agroindustria,Media,82.81,1,1394.4
E0956,2022,0,0,Agropecuaria,Micro,3.61,1,466.1
E0956,2025,1,0,Agropecuaria,Micro,3.61,1,568.7
E0957,2022,0,0,Industria,Pequena,9.9,1,507.3
E0957,2025,1,0,Industria,Pequena,9.9,1,657.6
E0958,2022,0,0,Servicos,Micro,4.0,0,419.6
E0958,2025,1,0,Servicos,Micro,4.0,0,632.4
E0959,2022,0,1,Comercio,Media,29.3,1,531.8
E0959,2025,1,1,Comercio,Media,29.3,1,902.2
E0960,2022,0,0,Agroindustria,Pequena,6.43,0,580.3
E0960,2025,1,0,Agroindustria,Pequena,6.43,0,780.1
E0961,2022,0,1,Industria,Media,34.33,1,880.7
E0961,2025,1,1,Industria,Media,34.33,1,1147.2
E0962,2022,0,0,Agropecuaria,Micro,3.98,0,457.0
E0962,2025,1,0,Agropecuaria,Micro,3.98,0,657.1
E0963,2022,0,0,Comercio,Pequena,8.45,0,485.9
E0963,2025,1,0,Comercio,Pequena,8.45,0,678.1
E0964,2022,0,1,Agropecuaria,Media,64.36,1,743.0
E0964,2025,1,1,Agropecuaria,Media,64.36,1,1104.0
E0965,2022,0,1,Servicos,Micro,1.03,0,710.1
E0965,2025,1,1,Servicos,Micro,1.03,0,1182.6
E0966,2022,0,1,Industria,Pequena,15.99,0,789.2
E0966,2025,1,1,Industria,Pequena,15.99,0,1176.2
E0967,2022,0,1,Agropecuaria,Media,71.6,0,803.5
E0967,2025,1,1,Agropecuaria,Media,71.6,0,1276.9
E0968,2022,0,1,Servicos,Media,88.33,0,1080.0
E0968,2025,1,1,Servicos,Media,88.33,0,1560.4
E0969,2022,0,0,Agropecuaria,Micro,1.48,0,475.6
E0969,2025,1,0,Agropecuaria,Micro,1.48,0,543.7
E0970,2022,0,0,Industria,Micro,3.45,0,436.5
E0970,2025,1,0,Industria,Micro,3.45,0,431.7
E0971,2022,0,1,Agroindustria,Pequena,14.93,0,738.3
E0971,2025,1,1,Agroindustria,Pequena,14.93,0,986.7
E0972,2022,0,0,Industria,Pequena,9.53,1,633.0
E0972,2025,1,0,Industria,Pequena,9.53,1,938.4
E0973,2022,0,1,Agroindustria,Media,29.8,0,933.5
E0973,2025,1,1,Agroindustria,Media,29.8,0,1118.9
E0974,2022,0,1,Servicos,Pequena,9.85,1,305.7
E0974,2025,1,1,Servicos,Pequena,9.85,1,704.2
E0975,2022,0,0,Comercio,Media,32.92,1,807.2
E0975,2025,1,0,Comercio,Media,32.92,1,1152.0
E0976,2022,0,0,Servicos,Micro,1.64,0,43.4
E0976,2025,1,0,Servicos,Micro,1.64,0,42.3
E0977,2022,0,0,Agropecuaria,Media,88.65,0,877.0
E0977,2025,1,0,Agropecuaria,Media,88.65,0,1073.3
E0978,2022,0,1,Industria,Pequena,4.99,0,366.3
E0978,2025,1,1,Industria,Pequena,4.99,0,605.5
E0979,2022,0,1,Agropecuaria,Media,84.6,1,744.7
E0979,2025,1,1,Agropecuaria,Media,84.6,1,1081.2
E0980,2022,0,0,Comercio,Media,85.88,1,866.9
E0980,2025,1,0,Comercio,Media,85.88,1,1092.0
E0981,2022,0,1,Agroindustria,Media,74.41,1,950.0
E0981,2025,1,1,Agroindustria,Media,74.41,1,1170.5
E0982,2022,0,1,Comercio,Pequena,7.42,0,890.3
E0982,2025,1,1,Comercio,Pequena,7.42,0,1209.2
E0983,2022,0,1,Servicos,Media,47.15,0,583.6
E0983,2025,1,1,Servicos,Media,47.15,0,939.5
E0984,2022,0,0,Agroindustria,Pequena,8.17,0,1287.9
E0984,2025,1,0,Agroindustria,Pequena,8.17,0,1502.3
E0985,2022,0,1,Comercio,Media,37.21,1,1181.6
E0985,2025,1,1,Comercio,Media,37.21,1,1676.6
E0986,2022,0,0,Servicos,Pequena,7.44,0,393.5
E0986,2025,1,0,Servicos,Pequena,7.44,0,429.6
E0987,2022,0,0,Servicos,Micro,2.27,0,629.6
E0987,2025,1,0,Servicos,Micro,2.27,0,715.4
E0988,2022,0,1,Comercio,Media,62.16,1,615.3
E0988,2025,1,1,Comercio,Media,62.16,1,872.8
E0989,2022,0,0,Agroindustria,Micro,4.64,0,306.3
E0989,2025,1,0,Agroindustria,Micro,4.64,0,586.0
E0990,2022,0,1,Agropecuaria,Micro,1.43,0,230.0
E0990,2025,1,1,Agropecuaria,Micro,1.43,0,259.2
E0991,2022,0,1,Servicos,Media,67.81,1,785.4
E0991,2025,1,1,Servicos,Media,67.81,1,1244.6
E0992,2022,0,0,Agroindustria,Micro,4.06,0,259.3
E0992,2025,1,0,Agroindustria,Micro,4.06,0,518.2
E0993,2022,0,1,Industria,Pequena,5.06,1,560.6
E0993,2025,1,1,Industria,Pequena,5.06,1,989.6
E0994,2022,0,0,Servicos,Micro,3.51,0,400.6
E0994,2025,1,0,Servicos,Micro,3.51,0,411.1
E0995,2022,0,0,Agroindustria,Pequena,13.6,0,491.1
E0995,2025,1,0,Agroindustria,Pequena,13.6,0,731.9
E0996,2022,0,0,Agroindustria,Micro,1.9,0,469.7
E0996,2025,1,0,Agroindustria,Micro,1.9,0,731.6
E0997,2022,0,0,Agroindustria,Micro,4.65,0,650.7
E0997,2025,1,0,Agroindustria,Micro,4.65,0,885.5
E0998,2022,0,0,Comercio,Micro,1.4,0,454.1
E0998,2025,1,0,Comercio,Micro,1.4,0,639.4
E0999,2022,0,0,Agropecuaria,Media,85.05,1,789.5
E0999,2025,1,0,Agropecuaria,Media,85.05,1,960.5
E1000,2022,0,1,Agroindustria,Pequena,13.85,0,548.6
E1000,2025,1,1,Agroindustria,Pequena,13.85,0,861.3
E1001,2022,0,0,Agroindustria,Micro,2.19,0,228.9
E1001,2025,1,0,Agroindustria,Micro,2.19,0,233.1
E1002,2022,0,1,Agroindustria,Media,33.37,1,985.1
E1002,2025,1,1,Agroindustria,Media,33.37,1,1376.4
E1003,2022,0,0,Comercio,Pequena,9.41,1,617.7
E1003,2025,1,0,Comercio,Pequena,9.41,1,641.9
E1004,2022,0,1,Comercio,Media,76.93,1,936.0
E1004,2025,1,1,Comercio,Media,76.93,1,1364.7
E1005,2022,0,0,Comercio,Micro,4.55,0,364.1
E1005,2025,1,0,Comercio,Micro,4.55,0,715.1
E1006,2022,0,0,Comercio,Pequena,6.23,0,711.2
E1006,2025,1,0,Comercio,Pequena,6.23,0,860.6
E1007,2022,0,0,Industria,Pequena,15.86,0,977.4
E1007,2025,1,0,Industria,Pequena,15.86,0,1296.3
E1008,2022,0,1,Comercio,Media,66.57,1,1033.1
E1008,2025,1,1,Comercio,Media,66.57,1,1386.3
E1009,2022,0,0,Comercio,Pequena,6.73,0,652.6
E1009,2025,1,0,Comercio,Pequena,6.73,0,790.3
E1010,2022,0,1,Agropecuaria,Pequena,8.11,1,400.3
E1010,2025,1,1,Agropecuaria,Pequena,8.11,1,782.4
E1011,2022,0,1,Comercio,Pequena,7.77,1,993.5
E1011,2025,1,1,Comercio,Pequena,7.77,1,1075.8
E1012,2022,0,0,Agropecuaria,Pequena,7.77,0,558.6
E1012,2025,1,0,Agropecuaria,Pequena,7.77,0,724.8
E1013,2022,0,0,Agropecuaria,Pequena,11.67,0,1101.5
E1013,2025,1,0,Agropecuaria,Pequena,11.67,0,1393.4
E1014,2022,0,0,Agroindustria,Pequena,6.08,0,565.5
E1014,2025,1,0,Agroindustria,Pequena,6.08,0,763.2
E1015,2022,0,1,Industria,Pequena,9.28,1,789.9
E1015,2025,1,1,Industria,Pequena,9.28,1,1059.4
E1016,2022,0,1,Agroindustria,Pequena,6.97,0,746.6
E1016,2025,1,1,Agroindustria,Pequena,6.97,0,972.3
E1017,2022,0,0,Servicos,Media,75.85,1,802.6
E1017,2025,1,0,Servicos,Media,75.85,1,1136.1
E1018,2022,0,0,Comercio,Pequena,8.23,1,208.8
E1018,2025,1,0,Comercio,Pequena,8.23,1,318.1
E1019,2022,0,1,Agropecuaria,Pequena,11.15,1,732.5
E1019,2025,1,1,Agropecuaria,Pequena,11.15,1,1154.7
E1020,2022,0,0,Industria,Micro,1.23,0,198.1
E1020,2025,1,0,Industria,Micro,1.23,0,411.6
E1021,2022,0,0,Servicos,Micro,3.62,0,284.3
E1021,2025,1,0,Servicos,Micro,3.62,0,389.9
E1022,2022,0,1,Servicos,Micro,1.07,0,338.4
E1022,2025,1,1,Servicos,Micro,1.07,0,649.4
E1023,2022,0,0,Servicos,Micro,0.86,0,360.6
E1023,2025,1,0,Servicos,Micro,0.86,0,478.6
E1024,2022,0,0,Comercio,Micro,1.17,0,608.7
E1024,2025,1,0,Comercio,Micro,1.17,0,773.2
E1025,2022,0,0,Servicos,Micro,4.53,0,260.8
E1025,2025,1,0,Servicos,Micro,4.53,0,439.8
E1026,2022,0,0,Industria,Micro,4.4,0,388.7
E1026,2025,1,0,Industria,Micro,4.4,0,652.4
E1027,2022,0,0,Servicos,Micro,3.54,0,625.6
E1027,2025,1,0,Servicos,Micro,3.54,0,890.1
E1028,2022,0,0,Industria,Micro,3.37,0,371.6
E1028,2025,1,0,Industria,Micro,3.37,0,485.0
E1029,2022,0,0,Servicos,Micro,1.43,0,442.6
E1029,2025,1,0,Servicos,Micro,1.43,0,560.2
E1030,2022,0,0,Servicos,Media,27.28,1,739.1
E1030,2025,1,0,Servicos,Media,27.28,1,837.5
E1031,2022,0,0,Agroindustria,Micro,1.65,0,153.3
E1031,2025,1,0,Agroindustria,Micro,1.65,0,473.9
E1032,2022,0,0,Comercio,Pequena,8.08,0,717.3
E1032,2025,1,0,Comercio,Pequena,8.08,0,1047.7
E1033,2022,0,0,Agroindustria,Pequena,5.74,0,418.3
E1033,2025,1,0,Agroindustria,Pequena,5.74,0,695.6
E1034,2022,0,1,Industria,Pequena,13.52,1,673.9
E1034,2025,1,1,Industria,Pequena,13.52,1,848.8
E1035,2022,0,0,Comercio,Pequena,9.06,0,691.3
E1035,2025,1,0,Comercio,Pequena,9.06,0,761.6
E1036,2022,0,0,Agropecuaria,Pequena,10.44,0,551.6
E1036,2025,1,0,Agropecuaria,Pequena,10.44,0,719.6
E1037,2022,0,1,Comercio,Media,88.22,1,928.5
E1037,2025,1,1,Comercio,Media,88.22,1,1251.8
E1038,2022,0,1,Agropecuaria,Media,20.91,0,1092.8
E1038,2025,1,1,Agropecuaria,Media,20.91,0,1193.4
E1039,2022,0,0,Agroindustria,Pequena,14.8,0,872.2
E1039,2025,1,0,Agroindustria,Pequena,14.8,0,1092.2
E1040,2022,0,0,Agroindustria,Micro,4.27,0,549.9
E1040,2025,1,0,Agroindustria,Micro,4.27,0,949.4
E1041,2022,0,1,Comercio,Media,33.94,1,656.0
E1041,2025,1,1,Comercio,Media,33.94,1,844.4
E1042,2022,0,0,Industria,Pequena,13.65,0,734.4
E1042,2025,1,0,Industria,Pequena,13.65,0,929.2
E1043,2022,0,0,Servicos,Media,52.23,1,486.9
E1043,2025,1,0,Servicos,Media,52.23,1,460.1
E1044,2022,0,0,Agroindustria,Pequena,13.02,0,875.4
E1044,2025,1,0,Agroindustria,Pequena,13.02,0,1166.2
E1045,2022,0,0,Agroindustria,Pequena,8.04,0,654.2
E1045,2025,1,0,Agroindustria,Pequena,8.04,0,850.8
E1046,2022,0,0,Agropecuaria,Micro,3.56,0,271.0
E1046,2025,1,0,Agropecuaria,Micro,3.56,0,471.1
E1047,2022,0,1,Comercio,Media,54.86,1,981.5
E1047,2025,1,1,Comercio,Media,54.86,1,1184.9
E1048,2022,0,0,Agroindustria,Micro,3.22,1,379.6
E1048,2025,1,0,Agroindustria,Micro,3.22,1,712.7
E1049,2022,0,0,Industria,Pequena,15.3,0,441.8
E1049,2025,1,0,Industria,Pequena,15.3,0,701.5
E1050,2022,0,0,Agroindustria,Pequena,9.53,0,630.4
E1050,2025,1,0,Agroindustria,Pequena,9.53,0,836.7
E1051,2022,0,1,Industria,Media,31.22,0,1209.2
E1051,2025,1,1,Industria,Media,31.22,0,1620.4
E1052,2022,0,1,Industria,Media,58.5,1,913.0
E1052,2025,1,1,Industria,Media,58.5,1,1262.4
E1053,2022,0,0,Industria,Micro,3.3,0,686.7
E1053,2025,1,0,Industria,Micro,3.3,0,832.7
E1054,2022,0,0,Industria,Micro,0.68,0,238.8
E1054,2025,1,0,Industria,Micro,0.68,0,359.9
E1055,2022,0,1,Industria,Media,84.72,1,831.5
E1055,2025,1,1,Industria,Media,84.72,1,1306.2
E1056,2022,0,1,Industria,Pequena,7.82,0,879.9
E1056,2025,1,1,Industria,Pequena,7.82,0,1212.6
E1057,2022,0,0,Agropecuaria,Media,20.48,0,845.2
E1057,2025,1,0,Agropecuaria,Media,20.48,0,1165.4
E1058,2022,0,0,Agropecuaria,Media,77.78,1,863.1
E1058,2025,1,0,Agropecuaria,Media,77.78,1,993.6
E1059,2022,0,0,Comercio,Pequena,5.19,1,472.2
E1059,2025,1,0,Comercio,Pequena,5.19,1,561.7
E1060,2022,0,0,Agropecuaria,Micro,3.22,0,365.8
E1060,2025,1,0,Agropecuaria,Micro,3.22,0,711.4
E1061,2022,0,0,Agroindustria,Media,22.1,1,887.0
E1061,2025,1,0,Agroindustria,Media,22.1,1,969.6
E1062,2022,0,0,Servicos,Media,77.7,0,862.8
E1062,2025,1,0,Servicos,Media,77.7,0,1091.8
E1063,2022,0,0,Servicos,Media,52.72,1,889.6
E1063,2025,1,0,Servicos,Media,52.72,1,991.9
E1064,2022,0,0,Agroindustria,Micro,4.56,0,419.2
E1064,2025,1,0,Agroindustria,Micro,4.56,0,374.9
E1065,2022,0,0,Servicos,Micro,1.89,1,360.1
E1065,2025,1,0,Servicos,Micro,1.89,1,619.2
E1066,2022,0,0,Comercio,Media,80.69,0,730.4
E1066,2025,1,0,Comercio,Media,80.69,0,908.4
E1067,2022,0,1,Comercio,Pequena,9.43,1,500.6
E1067,2025,1,1,Comercio,Pequena,9.43,1,996.0
E1068,2022,0,0,Comercio,Pequena,11.49,0,450.5
E1068,2025,1,0,Comercio,Pequena,11.49,0,686.7
E1069,2022,0,0,Comercio,Micro,4.11,0,210.2
E1069,2025,1,0,Comercio,Micro,4.11,0,437.7
E1070,2022,0,0,Agroindustria,Micro,0.92,0,465.3
E1070,2025,1,0,Agroindustria,Micro,0.92,0,719.4
E1071,2022,0,0,Industria,Pequena,8.54,0,300.6
E1071,2025,1,0,Industria,Pequena,8.54,0,467.9
E1072,2022,0,0,Industria,Pequena,11.57,0,608.6
E1072,2025,1,0,Industria,Pequena,11.57,0,560.3
E1073,2022,0,0,Comercio,Pequena,6.62,0,484.5
E1073,2025,1,0,Comercio,Pequena,6.62,0,771.6
E1074,2022,0,1,Agropecuaria,Media,85.64,1,805.4
E1074,2025,1,1,Agropecuaria,Media,85.64,1,1134.5
E1075,2022,0,0,Agropecuaria,Micro,4.77,0,141.4
E1075,2025,1,0,Agropecuaria,Micro,4.77,0,545.6
E1076,2022,0,0,Agropecuaria,Micro,3.56,0,377.3
E1076,2025,1,0,Agropecuaria,Micro,3.56,0,548.4
E1077,2022,0,0,Servicos,Pequena,14.79,0,569.6
E1077,2025,1,0,Servicos,Pequena,14.79,0,836.5
E1078,2022,0,1,Industria,Pequena,14.77,1,902.1
E1078,2025,1,1,Industria,Pequena,14.77,1,1103.9
E1079,2022,0,1,Agropecuaria,Pequena,10.35,1,473.7
E1079,2025,1,1,Agropecuaria,Pequena,10.35,1,860.5
E1080,2022,0,0,Comercio,Pequena,7.33,0,1144.5
E1080,2025,1,0,Comercio,Pequena,7.33,0,1317.8
E1081,2022,0,0,Servicos,Media,22.32,0,835.0
E1081,2025,1,0,Servicos,Media,22.32,0,797.9
E1082,2022,0,0,Industria,Pequena,8.17,1,480.8
E1082,2025,1,0,Industria,Pequena,8.17,1,547.0
E1083,2022,0,0,Servicos,Pequena,9.13,1,441.0
E1083,2025,1,0,Servicos,Pequena,9.13,1,516.2
E1084,2022,0,1,Agroindustria,Pequena,5.3,0,932.0
E1084,2025,1,1,Agroindustria,Pequena,5.3,0,1112.4
E1085,2022,0,0,Servicos,Micro,1.04,0,786.2
E1085,2025,1,0,Servicos,Micro,1.04,0,899.0
E1086,2022,0,0,Servicos,Pequena,5.56,0,613.1
E1086,2025,1,0,Servicos,Pequena,5.56,0,578.1
E1087,2022,0,0,Agropecuaria,Pequena,13.51,0,327.6
E1087,2025,1,0,Agropecuaria,Pequena,13.51,0,441.4
E1088,2022,0,1,Agropecuaria,Media,31.67,1,1072.4
E1088,2025,1,1,Agropecuaria,Media,31.67,1,1400.8
E1089,2022,0,1,Servicos,Pequena,8.83,0,584.8
E1089,2025,1,1,Servicos,Pequena,8.83,0,903.9
E1090,2022,0,0,Agroindustria,Pequena,10.41,0,599.1
E1090,2025,1,0,Agroindustria,Pequena,10.41,0,704.3
E1091,2022,0,0,Servicos,Pequena,8.82,0,601.5
E1091,2025,1,0,Servicos,Pequena,8.82,0,808.8
E1092,2022,0,1,Comercio,Pequena,11.06,0,330.7
E1092,2025,1,1,Comercio,Pequena,11.06,0,658.3
E1093,2022,0,1,Industria,Media,61.59,1,1209.2
E1093,2025,1,1,Industria,Media,61.59,1,1642.7
E1094,2022,0,0,Agropecuaria,Micro,2.81,0,205.2
E1094,2025,1,0,Agropecuaria,Micro,2.81,0,488.9
E1095,2022,0,1,Agroindustria,Media,66.64,1,1002.4
E1095,2025,1,1,Agroindustria,Media,66.64,1,1353.9
E1096,2022,0,1,Agropecuaria,Pequena,12.98,1,686.5
E1096,2025,1,1,Agropecuaria,Pequena,12.98,1,793.3
E1097,2022,0,0,Servicos,Micro,2.55,0,399.9
E1097,2025,1,0,Servicos,Micro,2.55,0,459.4
E1098,2022,0,1,Agropecuaria,Media,25.37,1,1176.5
E1098,2025,1,1,Agropecuaria,Media,25.37,1,1494.2
E1099,2022,0,0,Industria,Pequena,10.93,0,954.6
E1099,2025,1,0,Industria,Pequena,10.93,0,1037.0
E1100,2022,0,0,Industria,Micro,4.4,0,228.5
E1100,2025,1,0,Industria,Micro,4.4,0,328.7
E1101,2022,0,0,Agropecuaria,Pequena,9.05,0,324.6
E1101,2025,1,0,Agropecuaria,Pequena,9.05,0,510.3
E1102,2022,0,0,Servicos,Micro,3.63,0,529.9
E1102,2025,1,0,Servicos,Micro,3.63,0,773.8
E1103,2022,0,1,Industria,Media,71.11,1,760.9
E1103,2025,1,1,Industria,Media,71.11,1,922.2
E1104,2022,0,0,Comercio,Pequena,14.81,1,512.3
E1104,2025,1,0,Comercio,Pequena,14.81,1,867.2
E1105,2022,0,1,Industria,Media,35.24,1,1270.6
E1105,2025,1,1,Industria,Media,35.24,1,1650.1
E1106,2022,0,1,Comercio,Media,79.75,0,903.5
E1106,2025,1,1,Comercio,Media,79.75,0,1189.8
E1107,2022,0,1,Agropecuaria,Pequena,15.92,0,501.3
E1107,2025,1,1,Agropecuaria,Pequena,15.92,0,692.2
E1108,2022,0,0,Agropecuaria,Micro,2.56,0,437.2
E1108,2025,1,0,Agropecuaria,Micro,2.56,0,652.2
E1109,2022,0,0,Industria,Pequena,10.1,0,318.9
E1109,2025,1,0,Industria,Pequena,10.1,0,651.2
E1110,2022,0,1,Agropecuaria,Pequena,7.79,1,683.1
E1110,2025,1,1,Agropecuaria,Pequena,7.79,1,1022.6
E1111,2022,0,1,Agroindustria,Pequena,8.49,0,950.7
E1111,2025,1,1,Agroindustria,Pequena,8.49,0,1347.1
E1112,2022,0,1,Agropecuaria,Micro,2.67,1,474.9
E1112,2025,1,1,Agropecuaria,Micro,2.67,1,736.5
E1113,2022,0,1,Industria,Media,69.97,1,868.8
E1113,2025,1,1,Industria,Media,69.97,1,1128.7
E1114,2022,0,0,Agroindustria,Micro,2.95,0,213.5
E1114,2025,1,0,Agroindustria,Micro,2.95,0,636.1
E1115,2022,0,1,Comercio,Media,17.8,1,1006.3
E1115,2025,1,1,Comercio,Media,17.8,1,1164.5
E1116,2022,0,0,Servicos,Pequena,15.55,0,788.3
E1116,2025,1,0,Servicos,Pequena,15.55,0,1050.2
E1117,2022,0,0,Industria,Pequena,11.36,0,825.9
E1117,2025,1,0,Industria,Pequena,11.36,0,1147.1
E1118,2022,0,0,Servicos,Pequena,14.48,0,456.3
E1118,2025,1,0,Servicos,Pequena,14.48,0,828.6
E1119,2022,0,0,Servicos,Pequena,9.29,0,665.2
E1119,2025,1,0,Servicos,Pequena,9.29,0,842.9
E1120,2022,0,0,Comercio,Pequena,8.06,0,490.1
E1120,2025,1,0,Comercio,Pequena,8.06,0,716.6
E1121,2022,0,0,Agropecuaria,Pequena,11.7,0,606.0
